timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1716867450673,2884,University of OverHere - Sonde Page,200,OK,Main Group 1-3,text,true,,22127,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2100&TO=1812&STNM=72440,2879,0,833
1716867450126,4565,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,158728,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=700&TO=1512&STNM=93112,4190,0,1379
1716867451250,3478,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,116629,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1800&TO=2212&STNM=72672,3100,0,605
1716867451507,3328,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,109314,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=800&TO=1612&STNM=26477,2953,0,644
1716867452835,2496,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,10104,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=800&TO=412&STNM=94866,2496,0,627
1716867458224,2623,University of Frankston - Sonde Page,200,OK,Main Group 1-1,text,true,,9255,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1500&TO=912&STNM=60390,2623,0,639
1716867458693,2693,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,13471,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1200&TO=712&STNM=72672,2693,0,637
1716867461428,2431,University of Melbourne - Sonde Page,200,OK,Main Group 1-3,text,true,,10971,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2400&TO=212&STNM=60390,2431,0,609
1716867462485,3014,University of Melbourne - Sonde Page,200,OK,Main Group 1-5,text,true,,1184,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1000&TO=712&STNM=93112,3014,0,634
1716867462681,4094,University of Melbourne - Sonde Page,200,OK,Main Group 1-4,text,true,,21267,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1600&TO=712&STNM=72440,4093,0,637
1716867463812,3090,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,7517,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2000&TO=212&STNM=26477,3090,0,643
1716867468988,3009,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,11087,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=2512&STNM=94866,3009,0,625
1716867468130,3982,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,51292,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2300&TO=2512&STNM=93112,3796,0,643
1716867469107,7092,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,389321,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=2712&STNM=72672,6486,0,598
1716867472589,3753,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,81712,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=500&TO=812&STNM=94866,3545,0,642
1716867477100,1357,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-3,text,false,,204,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=012&STNM=26477,1353,0,630
1716867475230,5974,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,21191,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=912&STNM=72440,5974,0,701
1716867481586,4090,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,20257,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=1612&STNM=72672,4089,0,661
1716867486261,1426,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,10969,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2400&TO=612&STNM=60390,1426,0,633
1716867485102,4700,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,108811,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=1912&STNM=72440,4332,0,639
1716867478883,11926,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,179203,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=300&TO=1812&STNM=26477,11545,0,635
1716867477773,14785,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,117621,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=2112&STNM=60390,14408,0,638
1716867491893,2697,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,20878,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1900&TO=412&STNM=72440,2697,0,628
1716867493619,2344,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,10878,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1900&TO=712&STNM=94866,2344,0,644
1716867494841,4357,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,49003,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2000&TO=2112&STNM=72672,4169,0,654
1716867496274,3773,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,9254,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=912&STNM=93112,3773,0,634
1716867498117,2753,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,21624,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=1812&STNM=26477,2752,0,632
1716867499481,2715,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,10881,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=212&STNM=94866,2715,0,636
1716867501096,2427,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,1184,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1800&TO=212&STNM=93112,2427,0,633
1716867500556,5340,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,154279,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=500&TO=2112&STNM=60390,4956,0,605
1716867505977,2474,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,1184,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=612&STNM=93112,2474,0,630
1716867506588,4110,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,10187,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=612&STNM=60390,4110,0,638
1716867511656,3998,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,8401,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2200&TO=712&STNM=26477,3998,0,653
1716867512453,4910,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,103161,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=1312&STNM=94866,4543,0,646
1716867509206,8265,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,181726,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2100&TO=2512&STNM=72440,7884,0,635
1716867507209,10606,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,444777,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=300&TO=2112&STNM=72672,10018,0,630
1716867515566,2325,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,1184,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=1012&STNM=93112,2325,0,633
1716867516787,1377,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-5,text,false,,204,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=012&STNM=26477,1372,0,638
1716867521200,2818,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,33708,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=800&TO=812&STNM=72440,2812,0,624
1716867522803,1351,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,11085,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=1312&STNM=94866,1351,0,634
1716867520877,5062,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,190725,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=200&TO=2212&STNM=60390,4681,0,637
1716867522477,3509,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,72980,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=712&STNM=93112,3320,0,631
1716867524467,2591,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,11599,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1800&TO=1612&STNM=72672,2590,0,639
1716867529385,1300,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,11085,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=2612&STNM=94866,1300,0,605
1716867529206,2627,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,36671,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2200&TO=2212&STNM=72440,2624,0,633
1716867530141,2526,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,28884,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=1112&STNM=60390,2523,0,627
1716867537979,1243,University of Wyoming - Sonde Page,503,Service Unavailable,Main Group 1-1,text,false,,267,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=512&STNM=94866,1229,0,636
1716867532603,7928,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,45237,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=1612&STNM=26477,7748,0,624
1716867533278,8281,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,63043,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=1912&STNM=72672,8091,0,628
1716867534095,7936,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,63217,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1600&TO=2212&STNM=60390,7749,0,638
1716867535970,7246,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,20410,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=500&TO=112&STNM=72440,7246,0,634
1716867545603,2200,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,1184,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=612&STNM=93112,2200,0,654
1716867546362,3163,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,158531,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=400&TO=1712&STNM=26477,2790,0,632
1716867546449,4086,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,381441,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1500&TO=2812&STNM=72672,3510,0,636
1716867547286,3713,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,233392,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=900&TO=2712&STNM=26477,3154,0,601
1716867550800,1379,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-5,text,false,,204,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=012&STNM=72672,1375,0,637
1716867549857,4515,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,226248,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1500&TO=2512&STNM=93112,3967,0,629
1716867555267,2599,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,16120,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=712&STNM=72440,2599,0,634
1716867556097,2474,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,10014,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2200&TO=2212&STNM=60390,2474,0,628
1716867556370,2405,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,11193,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=1812&STNM=94866,2405,0,599
1716867557151,2378,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,7307,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2500&TO=812&STNM=26477,2378,0,639
1716867558962,1298,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,10102,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=800&TO=112&STNM=94866,1298,0,636
1716867562157,2607,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,15031,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2300&TO=812&STNM=72672,2607,0,630
1716867562002,3084,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,84442,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=1512&STNM=93112,2905,0,633
1716867563195,2434,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,9641,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2700&TO=312&STNM=60390,2434,0,612
1716867565240,2661,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,19942,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1000&TO=312&STNM=72440,2660,0,636
1716867566807,4282,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,9878,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=1512&STNM=60390,4282,0,602
1716867570355,4414,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,1184,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2500&TO=412&STNM=93112,4414,0,634
1716867571983,5844,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,198493,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=500&TO=1412&STNM=94866,5448,0,600
1716867574631,4046,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,7152,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1300&TO=312&STNM=26477,4046,0,639
1716867576303,2997,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,43935,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1900&TO=2012&STNM=72672,2814,0,631
1716867577576,2540,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,18862,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1900&TO=2012&STNM=60390,2539,0,603
1716867572091,8515,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,438062,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=2812&STNM=72440,7758,0,638
1716867584848,2688,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,11601,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2000&TO=1712&STNM=72672,2688,0,634
1716867586289,1277,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-2,text,false,,204,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1700&TO=012&STNM=26477,1273,0,600
1716867584880,2753,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,66162,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=1412&STNM=93112,2566,0,626
1716867586368,5058,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,370877,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=800&TO=2612&STNM=94866,4476,0,593
1716867587679,4838,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,512695,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1400&TO=2712&STNM=72440,4101,0,598
1716867593928,1387,University of Wyoming - Sonde Page,400,Bad Request,Main Group 1-4,text,false,,204,208,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=700&TO=012&STNM=93112,1382,0,641
1716867591734,4980,University of Wyoming - Sonde Page,200,OK,Main Group 1-1,text,true,,168301,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=800&TO=2112&STNM=26477,4598,0,637
1716867595427,2349,University of Wyoming - Sonde Page,200,OK,Main Group 1-2,text,true,,10092,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1100&TO=212&STNM=60390,2349,0,645
1716867599983,1336,University of Wyoming - Sonde Page,200,OK,Main Group 1-3,text,true,,11191,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2600&TO=1312&STNM=94866,1336,0,636
1716867599953,1514,University of Wyoming - Sonde Page,200,OK,Main Group 1-5,text,true,,22125,210,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=2100&TO=1012&STNM=72440,1513,0,626
1716867599535,2254,University of Wyoming - Sonde Page,200,OK,Main Group 1-4,text,true,,13707,209,5,5,https://weather.uwyo.edu/cgi-bin/sounding?region=pac&TYPE=TEXT%3ALIST&YEAR=2024&MONTH=01&FROM=1600&TO=712&STNM=72672,2254,0,620
